"CRUISE6","STATION","STRATUM","TOW","AVGDEPTH","BEGLAT","BEGLON","ENDLAT","ENDLON","SPECIES","ACTION_NAME","VALUE","ORGANISM_ID"
"202002","0148","01030","003",125,3917.17,7238.87,3917.49,7240.03,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",51134
"202002","0148","01030","003",125,3917.17,7238.87,3917.49,7240.03,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",51131
"202002","0148","01030","003",125,3917.17,7238.87,3917.49,7240.03,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",51124
"202002","0148","01030","003",125,3917.17,7238.87,3917.49,7240.03,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",51123
"202002","0148","01030","003",125,3917.17,7238.87,3917.49,7240.03,"Peprilus triacanthus (butterfish)","Llopiz Request - SNE","Freeze for Llopiz at -80",51115
"202002","0189","01010","002",54,4006.29,7246.89,4007.05,7246.05,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - SNE","Freeze for Llopiz at -80",61046
"202002","0189","01010","002",54,4006.29,7246.89,4007.05,7246.05,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - SNE","Freeze for Llopiz at -80",61057
"202002","0189","01010","002",54,4006.29,7246.89,4007.05,7246.05,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - SNE","Freeze for Llopiz at -80",61058
"202002","0189","01010","002",54,4006.29,7246.89,4007.05,7246.05,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - SNE","Freeze for Llopiz at -80",61060
"202002","0189","01010","002",54,4006.29,7246.89,4007.05,7246.05,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - SNE","Freeze for Llopiz at -80",61061
