"CRUISE6","STATION","STRATUM","TOW","AVGDEPTH","BEGLAT","BEGLON","ENDLAT","ENDLON","SPECIES","ACTION_NAME","VALUE","ORGANISM_ID"
"202302","0054","01210","001",92,4202.28,6739.45,4201.96,6740.66,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",20195
"202302","0054","01210","001",92,4202.28,6739.45,4201.96,6740.66,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",20199
"202302","0054","01210","001",92,4202.28,6739.45,4201.96,6740.66,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",20226
"202302","0040","01160","013",86,4202.06,6624.06,4201.21,6623.78,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",12840
"202302","0041","01220","003",149,4209.37,6629.61,4209.59,6630.75,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",13769
"202302","0040","01160","013",86,4202.06,6624.06,4201.21,6623.78,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",12841
"202302","0040","01160","013",86,4202.06,6624.06,4201.21,6623.78,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",12842
"202302","0041","01220","003",149,4209.37,6629.61,4209.59,6630.75,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",13770
"202302","0060","01160","011",74,4155.23,6636.55,4156.21,6636.29,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",23232
"202302","0060","01160","011",74,4155.23,6636.55,4156.21,6636.29,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",23233
"202302","0041","01220","003",149,4209.37,6629.61,4209.59,6630.75,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",13780
"202302","0048","01230","002",102,4131.49,6832.86,4130.94,6833.96,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",16797
"202302","0048","01230","002",102,4131.49,6832.86,4130.94,6833.96,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",16805
"202302","0060","01160","011",74,4155.23,6636.55,4156.21,6636.29,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",23234
"202302","0071","01250","001",50,4159.46,6955.38,4158.69,6954.64,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",27124
"202302","0071","01250","001",50,4159.46,6955.38,4158.69,6954.64,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",27125
"202302","0070","01230","001",65,4120.04,6827.35,4119.85,6827.53,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",26893
"202302","0071","01250","001",50,4159.46,6955.38,4158.69,6954.64,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",27123
"202302","0048","01230","002",102,4131.49,6832.86,4130.94,6833.96,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",16806
"202302","0077","01230","006",84,4105.82,6854.57,4106.64,6853.83,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",32174
"202302","0065","01190","006",47,4144.42,6728,4145.29,6728.45,"Clupea harengus (Atlantic herring)","Llopiz Request - GB","Freeze for Llopiz at -80",25315
"202302","0010","01190","001",60,4043.16,6830.23,4043.18,6828.93,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",987
"202302","0034","01180","003",218,4121.07,6607.1,4121.51,6605.99,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",9958
"202302","0010","01190","001",60,4043.16,6830.23,4043.18,6828.93,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",991
"202302","0032","01170","001",116,4108.32,6624.71,4107.64,6625.67,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",9444
"202302","0031","01180","001",208,4106.74,6621.82,4105.98,6622.54,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",8990
"202302","0082","01190","002",42,4106.48,6817.22,4106.81,6816.02,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",34357
"202302","0022","01150","001",210,4043.69,6649.49,4042.95,6650.33,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",5616
"202302","0033","01170","003",138,4112.37,6617.74,4111.62,6618.54,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",9729
"202302","0033","01170","003",138,4112.37,6617.74,4111.62,6618.54,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",9738
"202302","0034","01180","003",218,4121.07,6607.1,4121.51,6605.99,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",9956
"202302","0012","01140","001",150,4015.91,6824.99,4016.62,6824.08,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",1397
"202302","0012","01140","001",150,4015.91,6824.99,4016.62,6824.08,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",1399
"202302","0012","01140","001",150,4015.91,6824.99,4016.62,6824.08,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",1400
"202302","0022","01150","001",210,4043.69,6649.49,4042.95,6650.33,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",5614
"202302","0023","01170","002",122,4049.68,6644.84,4050.38,6644.04,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",6197
"202302","0031","01180","001",208,4106.74,6621.82,4105.98,6622.54,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",8987
"202302","0022","01150","001",210,4043.69,6649.49,4042.95,6650.33,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",5617
"202302","0023","01170","002",122,4049.68,6644.84,4050.38,6644.04,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",6195
"202302","0023","01170","002",122,4049.68,6644.84,4050.38,6644.04,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",6198
"202302","0030","01180","002",225,4059.34,6628.14,4058.57,6628.93,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",8541
"202302","0030","01180","002",225,4059.34,6628.14,4058.57,6628.93,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",8545
"202302","0013","01140","003",124,4031.79,6731.89,4032.23,6730.75,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",2026
"202302","0013","01140","003",124,4031.79,6731.89,4032.23,6730.75,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",2030
"202302","0078","01230","003",77,4107.22,6849.41,4108.12,6848.72,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",32514
"202302","0047","01200","002",59,4141.21,6819.81,4140.61,6820.7,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",16665
"202302","0047","01200","002",59,4141.21,6819.81,4140.61,6820.7,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",16670
"202302","0047","01200","002",59,4141.21,6819.81,4140.61,6820.7,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",16672
"202302","0064","01190","008",62,4148.62,6720.97,4149.51,6721.43,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",24969
"202302","0081","01230","004",64,4118.06,6832.38,4118.85,6831.58,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33859
"202302","0066","01190","007",51,4141.7,6730.7,4142.48,6731.42,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",25915
"202302","0066","01190","007",51,4141.7,6730.7,4142.48,6731.42,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",25917
"202302","0069","01190","010",40,4126.49,6746.28,4126.13,6747.49,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",26852
"202302","0083","01190","004",46,4100.36,6808.07,4100.58,6806.81,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",34596
"202302","0083","01190","004",46,4100.36,6808.07,4100.58,6806.81,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",34599
"202302","0081","01230","004",64,4118.06,6832.38,4118.85,6831.58,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33813
"202302","0062","01160","005",63,4141.55,6702.55,4140.93,6703.55,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",23801
"202302","0051","01220","001",180,4158.47,6754.83,4159.31,6755.45,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",19104
"202302","0051","01220","001",180,4158.47,6754.83,4159.31,6755.45,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",19106
"202302","0051","01220","001",180,4158.47,6754.83,4159.31,6755.45,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",19108
"202302","0082","01190","002",42,4106.48,6817.22,4106.81,6816.02,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",34325
"202302","0048","01230","002",102,4131.49,6832.86,4130.94,6833.96,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",17045
"202302","0078","01230","003",77,4107.22,6849.41,4108.12,6848.72,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",32511
"202302","0080","01190","003",47,4102.21,6824.5,4102.94,6825.33,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33392
"202302","0077","01230","006",84,4105.82,6854.57,4106.64,6853.83,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",32167
"202302","0077","01230","006",84,4105.82,6854.57,4106.64,6853.83,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",32170
"202302","0077","01230","006",84,4105.82,6854.57,4106.64,6853.83,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",32171
"202302","0083","01190","004",46,4100.36,6808.07,4100.58,6806.81,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",34602
"202302","0081","01230","004",64,4118.06,6832.38,4118.85,6831.58,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33849
"202302","0061","01160","009",74,4145.36,6635.27,4145.36,6633.98,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",23706
"202302","0061","01160","009",74,4145.36,6635.27,4145.36,6633.98,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",23717
"202302","0078","01230","003",77,4107.22,6849.41,4108.12,6848.72,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",32513
"202302","0046","01200","003",24,4142.51,6811.56,4142.06,6812.61,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",16217
"202302","0046","01200","003",24,4142.51,6811.56,4142.06,6812.61,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",16221
"202302","0080","01190","003",47,4102.21,6824.5,4102.94,6825.33,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33390
"202302","0059","01160","010",71,4201.02,6641.68,4201.95,6641.66,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",22649
"202302","0084","01130","009",87,4038.73,6807.72,4039.59,6807.05,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",35153
"202302","0084","01130","009",87,4038.73,6807.72,4039.59,6807.05,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",35161
"202302","0084","01130","009",87,4038.73,6807.72,4039.59,6807.05,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",35163
"202302","0079","01200","004",62,4102.8,6838.18,4101.93,6838.77,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33176
"202302","0079","01200","004",62,4102.8,6838.18,4101.93,6838.77,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33188
"202302","0079","01200","004",62,4102.8,6838.18,4101.93,6838.77,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33191
"202302","0060","01160","011",74,4155.23,6636.55,4156.21,6636.29,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",23475
"202302","0060","01160","011",74,4155.23,6636.55,4156.21,6636.29,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",23487
"202302","0060","01160","011",74,4155.23,6636.55,4156.21,6636.29,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",23492
"202302","0069","01190","010",40,4126.49,6746.28,4126.13,6747.49,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",26818
"202302","0069","01190","010",40,4126.49,6746.28,4126.13,6747.49,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",26865
"202302","0066","01190","007",51,4141.7,6730.7,4142.48,6731.42,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",25918
"202302","0080","01190","003",47,4102.21,6824.5,4102.94,6825.33,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",33388
"202302","0046","01200","003",24,4142.51,6811.56,4142.06,6812.61,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",16242
"202302","0085","01130","010",96,4033.96,6759.91,4034.88,6759.57,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",35875
"202302","0085","01130","010",96,4033.96,6759.91,4034.88,6759.57,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",35965
"202302","0085","01130","010",96,4033.96,6759.91,4034.88,6759.57,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",35979
"202302","0021","01150","003",196,4038.69,6658.48,4038.17,6659.57,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",5106
"202302","0021","01150","003",196,4038.69,6658.48,4038.17,6659.57,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",5107
"202302","0021","01150","003",196,4038.69,6658.48,4038.17,6659.57,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",5112
"202302","0033","01170","003",138,4112.37,6617.74,4111.62,6618.54,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",9743
"202302","0013","01140","003",124,4031.79,6731.89,4032.23,6730.75,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",2028
"202302","0034","01180","003",218,4121.07,6607.1,4121.51,6605.99,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",9959
"202302","0032","01170","001",116,4108.32,6624.71,4107.64,6625.67,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",9449
"202302","0062","01160","005",63,4141.55,6702.55,4140.93,6703.55,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",23803
"202302","0030","01180","002",225,4059.34,6628.14,4058.57,6628.93,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",8530
"202302","0022","01150","001",210,4043.69,6649.49,4042.95,6650.33,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",5618
"202302","0031","01180","001",208,4106.74,6621.82,4105.98,6622.54,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",8988
"202302","0031","01180","001",208,4106.74,6621.82,4105.98,6622.54,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",8991
"202302","0082","01190","002",42,4106.48,6817.22,4106.81,6816.02,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",34358
"202302","0021","01150","003",196,4038.69,6658.48,4038.17,6659.57,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",5116
"202302","0010","01190","001",60,4043.16,6830.23,4043.18,6828.93,"Peprilus triacanthus (butterfish)","Llopiz Request - GB","Freeze for Llopiz at -80",978
"202302","0056","01200","007",52,4201.54,6719.38,4201.69,6719.56,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",21029
"202302","0062","01160","005",63,4141.55,6702.55,4140.93,6703.55,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",23808
"202302","0045","01210","004",62,4205.26,6701.08,4205.2,6659.79,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",15681
"202302","0046","01200","003",24,4142.51,6811.56,4142.06,6812.61,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",16203
"202302","0060","01160","011",74,4155.23,6636.55,4156.21,6636.29,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",23524
"202302","0042","01220","004",179,4210.44,6645.5,4210.47,6646.72,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",14324
"202302","0042","01220","004",179,4210.44,6645.5,4210.47,6646.72,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",14325
"202302","0042","01220","004",179,4210.44,6645.5,4210.47,6646.72,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",14326
"202302","0073","01250","003",48,4136.61,6940.66,4135.95,6939.59,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",28320
"202302","0068","01190","011",43,4124.13,6755.55,4124.4,6755.8,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",26431
"202302","0057","01200","006",52,4202.2,6720.01,4201.42,6719.33,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",21444
"202302","0059","01160","010",71,4201.02,6641.68,4201.95,6641.66,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",22656
"202302","0040","01160","013",86,4202.06,6624.06,4201.21,6623.78,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",12855
"202302","0048","01230","002",102,4131.49,6832.86,4130.94,6833.96,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",16984
"202302","0048","01230","002",102,4131.49,6832.86,4130.94,6833.96,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",16989
"202302","0073","01250","003",48,4136.61,6940.66,4135.95,6939.59,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",28483
"202302","0048","01230","002",102,4131.49,6832.86,4130.94,6833.96,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",17000
"202302","0045","01210","004",62,4205.26,6701.08,4205.2,6659.79,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",15691
"202302","0062","01160","005",63,4141.55,6702.55,4140.93,6703.55,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",23812
"202302","0046","01200","003",24,4142.51,6811.56,4142.06,6812.61,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",16218
"202302","0046","01200","003",24,4142.51,6811.56,4142.06,6812.61,"Scomber scombrus (Atlantic mackerel)","Llopiz Request - GB","Freeze for Llopiz at -80",16216
